order_id;user_id;order_number;order_dow;order_hour_of_day;days_since_prior_order
2063794;138808;5;3;12;7.0
749010;183422;4;4;19;15.0
645982;200412;16;5;15;30.0
3296493;10285;7;6;11;7.0
64363;111734;50;0;14;8.0
2066681;147420;21;0;10;5.0
2244334;92492;14;3;7;8.0
1454036;27952;26;2;15;9.0
1992594;104802;5;1;13;17.0
3137959;74616;2;2;10;11.0
101319;181485;8;2;13;30.0
1546430;164299;2;3;15;30.0
790016;37582;5;0;15;8.0
2439266;119120;4;4;11;15.0
158707;108562;3;1;10;30.0
723366;194859;6;0;12;24.0
2927178;182430;87;2;12;1.0
1429252;183133;13;5;11;30.0
2522584;18329;6;0;17;30.0
1605369;147594;9;2;15;17.0
955041;189038;3;1;14;12.0
286020;140380;59;5;14;5.0
91328;186887;1;0;8;
2624334;79908;1;3;10;
2027004;10789;26;5;8;4.0
1083954;187282;6;3;10;8.0
1597888;151403;15;3;15;27.0
969003;236;7;0;19;6.0
456174;170078;9;6;13;7.0
2656513;157402;7;0;10;9.0
2346636;85313;14;5;20;21.0
2634275;58718;11;6;8;3.0
2519077;156754;12;2;17;21.0
1902459;202500;28;0;13;2.0
3005473;97159;11;3;13;14.0
119099;139614;7;1;13;7.0
2118319;165824;13;5;19;10.0
1679956;44159;1;4;15;
2217093;5345;11;0;14;8.0
1062296;195911;4;3;17;30.0
3126773;169246;19;0;14;14.0
620234;71412;7;6;15;30.0
361848;29773;3;3;9;30.0
2065926;66808;7;4;8;26.0
3331759;145370;5;3;10;30.0
2643878;10011;7;5;18;12.0
983672;53782;23;0;0;4.0
639663;147443;5;4;11;12.0
59575;170689;50;2;12;5.0
408555;196319;5;5;7;30.0
1687445;49054;12;5;14;30.0
2775912;146924;37;5;14;2.0
1941469;169599;10;5;20;30.0
2003075;203421;6;6;18;5.0
2672805;134969;41;0;2;2.0
1464356;6734;33;1;19;4.0
642798;100414;14;4;12;6.0
2821877;105190;18;3;21;3.0
1152269;202915;22;2;16;12.0
2682999;115481;52;1;15;2.0
470746;171896;1;1;5;
302827;62150;2;0;17;21.0
2933780;77592;12;0;20;9.0
2216743;30519;13;3;20;8.0
2428195;68034;8;5;13;2.0
46030;84178;23;0;10;5.0
560700;85425;6;6;9;20.0
1187909;8865;1;4;18;
1776220;45942;3;4;20;30.0
2286320;73138;16;3;1;16.0
470579;100142;79;5;9;3.0
72072;151361;65;2;13;0.0
3372246;67010;1;3;5;
1055766;197117;5;4;15;18.0
779433;42971;46;1;11;0.0
902596;48068;8;1;18;6.0
2960292;133253;4;1;8;6.0
3340145;169337;47;2;22;3.0
63080;91682;3;2;13;12.0
2304922;31563;22;6;14;17.0
1878034;126803;5;6;16;30.0
1545640;93018;57;2;19;4.0
3082002;101925;16;3;20;6.0
1901081;9097;7;1;14;1.0
213105;150164;1;6;13;
292040;135036;10;3;10;7.0
2707174;82870;1;6;14;
1996127;98259;6;6;16;1.0
1144542;79328;40;4;7;9.0
2719572;167268;13;4;12;30.0
115426;183076;21;2;13;11.0
238582;179063;6;6;14;30.0
1002543;149864;23;6;8;7.0
1115168;155197;15;1;16;3.0
1455997;195993;34;2;12;5.0
758277;138282;1;0;18;
2861809;75477;25;3;9;6.0
871800;41842;3;5;12;6.0
2134702;64680;61;0;14;1.0
1203462;24010;7;1;19;22.0
2151457;51566;37;5;11;3.0
961569;6897;6;0;18;25.0
1580987;42624;5;6;17;30.0
37731;152300;33;2;18;6.0
2672959;63098;7;4;10;10.0
3363001;113988;53;0;12;6.0
1803560;87931;17;3;11;13.0
1112741;135936;4;2;3;28.0
428117;40618;1;1;8;
2616673;125059;2;2;18;4.0
284735;8831;4;5;2;30.0
1688437;131807;8;5;15;5.0
2662170;86584;15;5;9;6.0
1637006;115035;2;3;9;21.0
2411234;152556;2;0;13;30.0
1187895;66132;34;2;14;30.0
1449856;51245;8;5;10;28.0
2108168;38964;4;4;18;7.0
2367343;41231;39;4;18;18.0
135209;109279;36;6;10;3.0
670424;47438;1;0;16;
2317483;175540;49;2;10;2.0
2649594;11948;3;6;21;6.0
1833305;101253;2;4;12;16.0
2518417;167951;20;3;9;4.0
970151;34594;16;1;14;6.0
1384486;92998;8;3;10;9.0
677906;154257;24;5;10;5.0
1312611;158404;12;3;12;5.0
1785521;198883;7;0;9;13.0
1293061;154302;7;0;15;29.0
3245888;171902;9;3;16;5.0
1016776;132231;1;0;19;
1178;77725;10;4;14;4.0
3032255;165628;17;2;12;8.0
3252724;84714;1;3;14;
1371171;110267;9;5;18;10.0
2954444;110957;4;0;16;14.0
3378964;48371;19;5;16;0.0
793789;165158;11;1;16;7.0
1350120;129414;6;1;6;8.0
323210;193647;77;1;20;1.0
1284375;130191;61;3;11;5.0
2841624;98208;33;3;7;8.0
3005282;202713;57;0;8;3.0
1805977;92303;4;5;17;26.0
556685;142051;8;0;16;23.0
1949488;143747;14;2;16;0.0
99127;138943;6;0;12;15.0
2671483;68326;20;0;9;6.0
2947628;14392;21;2;11;6.0
648760;125362;12;4;20;5.0
1910411;99990;37;6;14;5.0
429019;140244;11;3;19;23.0
2785636;159334;31;2;11;11.0
1300514;95164;63;6;14;6.0
686484;143035;8;5;22;30.0
2530071;76096;12;2;18;3.0
1837718;80144;72;1;7;2.0
2411331;188224;18;1;18;12.0
2870949;189074;4;3;14;14.0
2123921;83894;9;0;20;4.0
716147;167316;97;4;9;2.0
3308391;4024;11;5;9;19.0
3284051;120290;10;0;12;8.0
2595048;100108;43;0;14;3.0
2957929;30642;7;5;9;30.0
3353927;18159;14;4;16;30.0
355254;197006;42;1;10;6.0
2883219;186837;76;1;7;4.0
1134367;18489;2;6;16;13.0
2508131;46372;4;2;10;8.0
1337475;190724;32;6;18;3.0
1652313;97927;26;4;17;4.0
994857;198420;9;3;16;27.0
835125;68916;4;3;14;30.0
1519789;78195;25;0;13;6.0
2293524;85937;1;6;23;
1822730;156786;22;5;7;1.0
1917481;103429;47;5;20;5.0
3261306;72559;13;3;9;5.0
1152969;137594;7;1;13;7.0
3101431;144351;1;0;10;
247154;200507;5;5;16;3.0
1119944;118848;15;3;15;1.0
808124;96253;6;3;17;11.0
198702;136950;12;2;18;2.0
2652939;10466;7;1;13;15.0
3169952;101022;11;5;18;20.0
808914;136130;36;6;13;2.0
3334915;150622;8;1;14;12.0
2242953;65901;6;4;13;2.0
3038789;27309;36;1;17;7.0
1181619;114835;42;6;12;0.0
3371787;138636;32;4;12;5.0
248618;156404;5;0;16;30.0
226562;139722;1;3;0;
2966744;197432;4;5;14;4.0
1775048;32092;57;3;11;4.0
1841067;192730;10;3;8;29.0
1960390;94250;11;5;16;7.0
25533;16136;9;3;14;30.0
267356;137647;5;2;18;8.0
2909456;158192;22;2;17;6.0
3141889;193699;2;0;9;10.0
2892718;94312;4;0;8;9.0
3335397;155574;12;4;11;2.0
2660182;98636;9;1;7;10.0
2145806;133871;10;6;16;14.0
489671;109881;2;0;8;30.0
2248187;164095;1;5;9;
484459;174903;12;0;7;13.0
3274148;19469;6;5;15;21.0
2316099;41541;2;1;9;6.0
2350948;14277;6;5;15;29.0
176175;79213;13;2;15;6.0
2335667;26745;28;4;20;19.0
640769;25704;19;5;11;4.0
101326;43614;12;1;12;7.0
318392;88541;27;4;17;3.0
2823619;28845;3;0;15;18.0
116832;130527;2;4;16;3.0
1807250;131854;9;5;10;7.0
2423009;38495;14;0;16;2.0
927899;119875;5;1;8;4.0
914686;188051;29;1;15;8.0
2705303;139413;10;4;15;7.0
985633;1458;3;6;9;30.0
464152;119054;7;1;14;27.0
3025957;87402;57;6;15;13.0
338966;27745;2;0;17;6.0
309839;75593;5;1;18;4.0
2181985;4557;50;6;15;30.0
207691;67503;3;0;10;30.0
1862121;199228;6;3;13;30.0
1377274;81453;8;2;19;2.0
1310713;117740;79;4;17;6.0
810894;112529;9;3;14;7.0
3195608;95908;29;0;12;8.0
1838714;150317;6;1;6;13.0
3201920;90131;4;3;14;8.0
1472309;39604;3;2;16;1.0
2349720;17403;6;6;9;14.0
1418216;180062;17;3;18;10.0
1915001;173681;10;1;14;3.0
815623;156954;1;5;12;
2819610;25422;4;1;18;5.0
2973745;105058;9;1;20;9.0
3142229;23266;34;1;8;4.0
1822303;109434;52;5;15;3.0
1074863;77916;37;2;9;2.0
1690779;99282;7;6;15;6.0
1631455;151920;8;0;13;14.0
2498276;165329;16;0;10;23.0
1603934;142508;7;2;17;6.0
638103;12241;7;1;10;6.0
2347968;180702;5;2;9;30.0
400627;201355;16;0;9;16.0
2379941;150466;37;6;16;8.0
430641;117841;54;3;9;7.0
285676;10250;4;5;21;15.0
2451308;52961;12;1;11;30.0
1952958;201435;71;0;15;7.0
2828632;182291;31;3;13;8.0
1945675;66618;54;3;14;23.0
1036078;44560;9;2;15;7.0
1469557;189942;10;2;12;8.0
2818854;176696;10;4;12;16.0
3295065;193873;14;5;18;8.0
2911203;187736;2;2;7;3.0
3233929;72012;11;2;23;19.0
482918;3742;49;6;22;3.0
1173118;101740;5;1;14;4.0
208268;95451;1;1;10;
325663;114698;29;4;6;5.0
2476204;183422;1;5;15;
2876212;53970;20;2;13;3.0
1935218;105580;19;0;11;21.0
1677170;98602;18;0;7;8.0
985703;24859;1;4;20;
1815821;202667;17;2;10;7.0
1452436;69974;2;0;20;1.0
1805152;25255;9;6;14;7.0
2698653;73852;4;1;19;1.0
2571202;197961;4;1;9;4.0
2427276;67297;6;4;12;20.0
1455510;200754;13;4;11;4.0
1423497;86004;16;1;12;17.0
1196242;57951;33;5;9;5.0
2539090;163085;11;4;12;2.0
2194650;67319;2;2;18;7.0
1868053;112500;26;3;18;13.0
330963;124884;2;4;12;4.0
2259814;22261;1;3;14;
2721109;42353;2;0;10;19.0
2290502;134120;16;2;19;14.0
3296657;95739;17;6;16;7.0
1246877;185600;10;1;17;14.0
2562038;51309;58;0;15;4.0
834999;128019;16;1;14;14.0
1925120;36740;11;2;15;2.0
143338;66463;38;1;15;7.0
1386792;138016;2;3;16;11.0
926640;33501;46;6;15;0.0
95690;179666;2;3;5;8.0
1788363;55579;34;5;0;6.0
1093201;157830;14;6;19;10.0
772270;30349;4;3;12;6.0
503333;204103;3;1;8;10.0
1332962;44581;12;3;11;21.0
2347438;157120;2;4;6;5.0
629819;47928;28;5;13;10.0
1218151;123218;88;1;12;4.0
35119;134183;41;0;8;4.0
1933793;172747;10;3;9;20.0
2268597;201005;17;1;12;18.0
618308;59744;28;5;5;7.0
815791;15868;11;0;15;4.0
1629982;113709;7;3;16;19.0
1885139;190056;30;4;9;1.0
2731995;52820;14;1;16;8.0
435491;76819;35;5;12;7.0
1863631;63725;34;4;20;9.0
3288456;31963;3;2;8;2.0
1885378;73993;6;0;20;17.0
3335880;199817;40;3;15;9.0
680324;126111;6;3;11;28.0
2788134;105349;6;0;13;30.0
3046857;141797;2;1;16;16.0
2386878;122043;6;3;20;4.0
2979571;172718;25;6;15;9.0
2959177;46952;4;2;18;1.0
2908920;181039;4;1;9;30.0
2167326;145122;3;1;13;29.0
1207950;74477;8;4;12;8.0
2791906;59059;5;1;17;30.0
658908;96547;32;2;17;4.0
1059155;106842;8;2;10;30.0
2862886;88716;62;3;10;2.0
352287;96328;17;3;10;5.0
3347317;115148;6;1;12;13.0
2007525;7638;2;0;13;30.0
1411487;6275;25;4;16;2.0
1974779;4227;5;4;23;19.0
2491842;30797;12;5;14;0.0
1856833;173266;18;5;22;7.0
605738;79753;8;3;12;7.0
1922196;186420;2;2;22;17.0
146491;26142;1;2;17;
482869;58045;4;2;15;9.0
2360477;181123;13;1;14;19.0
562378;15182;32;2;10;3.0
1112892;173582;11;6;13;15.0
621379;119307;63;6;13;3.0
1261510;138872;14;6;9;6.0
104735;77540;5;5;13;29.0
1911729;33883;3;1;12;8.0
293458;133426;8;3;12;8.0
1828717;12487;33;1;9;6.0
2545124;159111;4;6;11;13.0
1705726;187836;2;4;12;24.0
507177;172049;38;3;8;6.0
3155205;26036;6;0;19;30.0
384815;33764;16;2;12;8.0
2360979;56941;4;6;15;29.0
266751;30844;6;3;17;7.0
392810;116182;14;1;9;14.0
3030171;112457;5;1;10;18.0
1211930;66189;7;0;14;15.0
1368029;90337;25;0;9;2.0
1451160;148178;24;5;13;24.0
1488966;77167;4;6;14;6.0
373219;152768;1;0;13;
2282004;189612;7;3;0;30.0
1011367;105127;3;5;13;2.0
59507;30416;10;0;16;22.0
1668221;184458;19;1;10;7.0
651740;97800;16;1;14;5.0
443913;141419;31;5;10;7.0
2071884;72098;19;3;12;9.0
164397;129024;9;3;15;2.0
2320883;202384;28;4;14;2.0
1281279;3189;6;6;16;30.0
1491055;27300;6;4;8;6.0
705250;101657;2;0;13;18.0
1144834;132264;7;6;11;6.0
1208369;185759;25;6;10;3.0
1850226;138654;2;6;17;13.0
2380159;50905;49;2;8;1.0
2307600;171236;72;1;14;3.0
588683;183586;2;2;17;1.0
3281313;79576;1;0;13;
2432464;56859;7;6;10;3.0
2250153;36463;2;0;17;1.0
2203263;118728;38;2;18;4.0
2224143;66097;28;0;8;13.0
1117557;151209;17;4;7;4.0
1402548;194094;11;1;9;30.0
2618800;9984;3;4;18;19.0
1519160;56103;21;6;20;5.0
2141427;200173;11;0;12;3.0
1625510;198050;15;5;16;7.0
1897353;137169;21;3;15;2.0
689627;28600;2;3;12;15.0
176457;8539;5;5;16;28.0
2234079;162051;8;5;7;30.0
1077603;128292;1;2;16;
2107859;200165;1;6;11;
3413527;192380;13;1;9;4.0
1312878;50633;5;4;10;30.0
757842;205500;23;5;6;6.0
1533846;196560;16;3;11;11.0
2381755;16788;22;6;15;5.0
3410231;83175;1;5;8;
2386941;107931;12;1;9;7.0
2987773;127122;9;3;12;9.0
3381372;31802;14;3;17;2.0
780995;121766;2;3;11;30.0
176725;162361;7;6;13;6.0
2490873;153193;8;2;9;10.0
2537018;7543;23;1;2;3.0
2438114;89302;3;3;14;22.0
1767676;23688;17;4;12;5.0
2033992;119910;1;6;10;
501069;93404;4;2;9;14.0
2122703;76353;13;2;16;6.0
2121440;107972;32;4;15;1.0
161095;66864;9;2;16;14.0
3134822;156484;17;0;14;1.0
2074576;108964;9;4;11;16.0
2255669;52182;2;5;14;14.0
1585726;197252;3;1;14;19.0
1464003;51644;12;1;17;16.0
1108185;160895;3;6;16;10.0
1053477;7636;8;4;11;8.0
2877964;47147;24;1;21;30.0
3054772;7832;28;1;15;2.0
1022854;176139;16;2;20;7.0
224629;17207;21;3;8;16.0
2243023;95729;6;6;22;13.0
613212;191820;19;3;16;3.0
19529;172935;18;2;10;8.0
3324395;26627;13;4;17;30.0
1647743;86614;40;6;15;4.0
1196576;160689;5;2;11;1.0
580516;23264;40;0;17;12.0
1091859;14501;12;2;9;6.0
2260574;54079;5;3;7;30.0
815118;171383;29;4;17;7.0
2082920;43387;8;6;18;6.0
1339800;204957;30;0;13;3.0
863932;61003;7;0;15;20.0
2022807;112469;11;3;10;6.0
3163118;42545;15;0;20;6.0
3112453;30821;32;5;7;6.0
1474941;115569;5;2;2;28.0
1539219;4499;48;1;16;4.0
2319790;25791;6;3;0;4.0
2341347;80363;6;2;17;9.0
692677;193171;10;1;9;7.0
150828;65133;36;5;14;1.0
2274754;178211;9;5;14;11.0
1075073;171888;2;1;11;2.0
1724723;198626;40;1;15;4.0
2754716;118723;7;3;17;30.0
3260128;14632;2;5;14;10.0
1725253;158639;49;3;21;5.0
604524;130445;48;3;12;1.0
787901;15805;4;0;12;7.0
2649498;25087;21;4;9;2.0
74001;102517;3;5;21;30.0
2754606;17053;61;3;10;5.0
384410;64388;6;1;11;13.0
758034;894;62;3;18;2.0
1344978;158497;17;2;11;11.0
2761753;29464;9;0;7;30.0
766512;25218;1;3;16;
3121115;29614;2;0;11;30.0
769064;28990;10;6;11;7.0
2218677;60723;2;4;22;6.0
2150815;55334;13;0;14;17.0
1740644;72342;25;0;16;13.0
3128962;140994;36;5;16;2.0
1534009;122663;18;1;8;4.0
1559852;192411;22;6;15;30.0
1906986;149559;7;5;14;4.0
3122492;130191;8;3;9;6.0
465816;31590;2;5;12;0.0
2490301;164700;3;2;11;6.0
1585992;166204;1;4;15;
3083685;141323;1;5;11;
1918458;115485;4;1;14;14.0
958317;105142;3;2;22;21.0
859197;111260;2;1;6;7.0
2709457;71992;27;5;22;19.0
2279930;163320;11;1;15;3.0
958487;9361;15;0;20;4.0
2346832;76751;4;5;14;30.0
1125604;165323;17;2;13;15.0
1942681;184987;9;1;18;30.0
480859;48512;26;6;14;24.0
12012;100359;7;3;20;3.0
2474868;106978;1;3;15;
2896616;34943;2;2;22;16.0
281227;75009;11;6;17;21.0
1483748;61130;4;1;8;20.0
1430077;117687;3;0;15;13.0
428162;184961;6;1;16;16.0
844144;106814;9;2;15;30.0
1218333;194682;9;4;8;19.0
1097577;156714;27;1;10;8.0
2326532;51474;9;5;8;14.0
1983438;60966;1;3;10;
3291358;94930;58;5;11;7.0
637973;110211;9;0;14;4.0
583502;141768;2;1;12;14.0
1492933;99569;13;5;14;1.0
293835;126416;2;2;12;12.0
2697566;47763;20;5;11;4.0
307544;78492;1;6;15;
2662182;185469;6;2;17;16.0
1668995;123160;33;0;17;8.0
444351;73796;60;1;13;5.0
1548585;164420;10;5;11;6.0
561250;11751;15;6;13;7.0
2299298;12890;3;1;12;6.0
2575602;32748;18;5;14;30.0
585175;51368;1;4;13;
3295010;191268;11;1;16;30.0
3232164;63994;9;0;14;2.0
941573;141847;50;0;12;2.0
2696818;184938;8;6;17;21.0
3385713;128443;9;0;18;9.0
2858032;21991;5;1;17;3.0
37410;100316;56;6;0;2.0
2857566;34669;16;0;13;13.0
501267;203555;14;6;15;6.0
242493;46166;23;1;16;4.0
3242523;65586;14;0;11;8.0
1645390;138819;37;5;22;27.0
2393036;38467;9;1;14;11.0
2835211;132840;7;5;17;6.0
1808941;150725;5;2;17;6.0
3297282;118221;70;0;9;3.0
1439793;94076;3;2;0;10.0
2960011;181165;1;6;7;
1133607;116351;21;2;11;6.0
2871138;174207;22;2;16;6.0
1942916;190051;17;1;13;8.0
315670;115498;1;4;20;
2959858;158497;1;5;17;
1961441;143118;25;1;14;1.0
2251593;71663;91;1;11;2.0
568545;157607;13;6;8;4.0
1829833;5540;42;1;8;7.0
2229411;125840;7;1;7;8.0
2984391;10292;39;3;9;2.0
530955;153398;5;2;16;4.0
2680317;38879;24;6;19;5.0
2564222;190212;56;1;15;3.0
1651551;24557;6;5;10;30.0
2233967;134383;49;3;12;2.0
2738547;10411;7;4;13;4.0
3253523;62549;32;3;17;4.0
1946219;71798;12;2;13;30.0
643993;200031;11;4;10;9.0
308481;113960;8;0;16;24.0
3336234;80058;14;6;14;6.0
1114336;34565;62;3;13;7.0
1400615;103976;17;2;11;22.0
3082020;157258;32;5;16;3.0
2776435;154717;8;1;13;7.0
337005;120840;37;2;8;3.0
1590095;180923;6;6;10;30.0
3263831;46500;2;5;11;11.0
2040486;18851;15;5;14;22.0
295590;130568;6;1;13;16.0
612952;85610;2;0;23;12.0
2455586;13701;21;6;14;3.0
2726882;99987;7;4;23;1.0
2544254;84091;4;6;17;13.0
875405;22568;6;5;17;3.0
3118257;57540;7;1;17;15.0
2610822;9692;2;3;23;12.0
1490125;175289;31;5;16;2.0
1410355;20468;10;1;9;13.0
304837;10837;9;0;12;11.0
566436;11605;31;4;7;4.0
1338854;23211;8;5;17;9.0
811454;140742;22;5;14;30.0
1920842;30533;60;5;8;30.0
3126316;102707;5;5;12;3.0
3084781;57765;39;3;23;3.0
2935908;55223;13;2;21;16.0
52030;205519;4;0;14;1.0
1511300;16473;7;3;8;10.0
1208406;24473;2;1;17;12.0
2503957;182291;36;4;16;4.0
1168739;86716;15;4;9;7.0
836209;69407;2;1;7;30.0
23723;271;8;3;13;19.0
2305233;59941;2;3;16;30.0
1555620;178945;8;0;10;27.0
2765961;94190;42;6;11;6.0
2286533;47831;5;5;10;13.0
1761637;2160;24;2;20;9.0
2977536;194838;4;5;10;8.0
2337825;13825;11;5;13;30.0
1302518;175715;9;4;15;9.0
724000;48637;12;6;13;11.0
2784511;71043;3;0;17;14.0
2651122;131798;2;0;10;7.0
1498938;119799;8;0;18;7.0
1691498;110097;1;6;19;
372826;11007;3;0;14;15.0
3217781;8627;8;1;15;16.0
2217440;138563;36;0;20;4.0
2316503;35386;2;0;16;30.0
2435757;8349;34;0;13;5.0
2683985;94894;7;6;20;26.0
2102197;180671;5;3;15;30.0
2662105;2799;7;2;16;7.0
1421239;51333;4;0;16;1.0
3011906;70897;1;3;16;
1438475;54876;52;2;15;7.0
2612544;174256;1;6;18;
1833623;118800;3;5;20;0.0
1876682;111079;2;1;11;20.0
696355;41952;77;0;9;2.0
290346;170503;10;6;9;21.0
2210768;125719;9;4;13;24.0
3267992;86715;3;4;18;19.0
3082737;59226;1;1;10;
271954;47264;3;0;17;30.0
3341773;94934;1;2;14;
3306761;59625;8;4;21;1.0
1314606;144387;2;6;15;6.0
2571423;119917;1;2;19;
1555365;174854;44;2;15;5.0
2892782;20691;21;6;17;10.0
866240;154324;2;6;14;25.0
2363560;122649;1;4;12;
2810631;107222;4;1;12;6.0
449533;176974;12;0;11;7.0
74051;123322;39;0;12;8.0
1348312;149858;12;4;9;8.0
1956556;201872;2;1;11;30.0
2304478;139845;6;4;19;3.0
1730379;123102;6;2;15;23.0
1027275;31712;2;1;21;30.0
2199631;108361;4;1;12;0.0
123200;91672;6;5;9;13.0
3390990;63115;3;2;11;15.0
2121699;88779;2;0;9;14.0
36829;153523;32;0;12;7.0
300649;45815;31;6;20;6.0
3041362;109456;7;6;9;0.0
2178592;9724;12;0;17;3.0
906758;166130;14;5;11;12.0
1508098;189206;2;0;16;20.0
2488462;154916;9;2;12;3.0
1210018;23761;19;5;15;5.0
1964865;155881;4;0;8;8.0
2553346;59262;1;0;21;
941133;45596;4;5;10;11.0
1785132;3629;15;4;17;13.0
2715568;18856;1;6;10;
3383668;197640;46;3;13;3.0
702790;3448;2;5;9;18.0
2620172;191704;16;3;17;9.0
511542;98468;6;1;14;18.0
2224067;141266;10;6;21;4.0
1779242;33383;56;5;17;4.0
3219993;47148;15;2;10;5.0
1656188;175958;4;0;9;13.0
241106;100518;38;3;11;3.0
1834225;33896;6;5;19;22.0
764930;79811;8;2;13;19.0
2210707;62527;7;6;21;27.0
3284087;162561;35;3;12;4.0
2971289;73136;1;6;14;
688827;37056;87;2;15;5.0
2973841;202957;52;3;15;12.0
1512411;77255;13;1;12;9.0
1862509;198609;19;5;17;9.0
612162;118794;5;1;6;17.0
2924454;2907;12;4;15;7.0
2476564;197957;45;0;9;15.0
2574974;188367;5;0;12;14.0
943245;71492;38;5;10;8.0
1728617;92532;34;6;13;12.0
951623;89742;5;3;16;28.0
510609;110558;14;2;13;7.0
2915438;134437;3;0;17;28.0
3228026;193443;49;1;10;10.0
1847335;64384;25;4;17;4.0
1428132;131829;48;2;6;8.0
2318625;87238;82;4;9;3.0
1834141;79387;48;4;14;6.0
3350128;12641;11;6;14;2.0
1164307;78134;28;4;9;13.0
2085196;158017;2;2;11;28.0
1880237;164577;3;0;12;8.0
1215602;91160;40;1;17;0.0
124762;58820;3;6;16;15.0
1675011;140626;27;5;17;1.0
3087815;144414;11;1;12;4.0
2207567;182846;3;0;18;8.0
3206253;167998;15;4;16;7.0
1799125;127417;1;6;13;
2186863;146193;41;0;7;3.0
2158777;37599;49;5;12;8.0
427143;64213;21;1;14;8.0
2713132;39901;62;5;10;0.0
2203648;55897;2;6;13;30.0
930451;196519;6;4;16;4.0
2542480;65612;18;2;12;16.0
2121004;87688;20;5;16;7.0
1623628;171836;1;5;10;
1696133;160585;9;4;15;3.0
1797677;159482;10;4;11;30.0
2106354;187764;2;3;13;7.0
1663227;42109;1;5;14;
1968244;122369;3;2;17;14.0
153623;103554;31;4;18;3.0
759556;196984;5;4;20;7.0
3234098;69342;1;5;10;
1511870;145093;11;1;13;6.0
274654;193630;1;1;12;
328609;452;5;1;17;1.0
2850351;17983;8;1;9;11.0
1412780;24708;18;5;14;26.0
2003171;176295;11;0;17;1.0
1578723;43351;8;3;11;0.0
2845169;720;17;4;0;24.0
1121075;3460;10;4;14;22.0
229818;143619;27;4;11;6.0
84539;178991;1;1;21;
3029678;176270;3;6;14;21.0
1411926;12012;6;5;9;7.0
2306468;160964;1;4;14;
2139981;37240;7;5;8;9.0
41331;32433;22;0;12;7.0
1598351;70696;8;6;17;6.0
1792149;59106;30;3;8;5.0
731417;88890;15;0;13;4.0
1041807;179467;13;3;9;2.0
2280572;133330;17;4;14;3.0
2160402;124332;14;6;11;30.0
2828097;45319;24;5;14;7.0
1785509;37480;42;1;11;6.0
224780;165183;3;0;15;12.0
2825532;126737;1;1;18;
108490;45231;11;0;15;8.0
1423760;185208;10;0;11;1.0
1595100;37304;14;0;9;14.0
1063662;41509;98;2;16;0.0
442488;128897;62;3;22;1.0
496976;102551;10;5;11;3.0
1547066;98215;20;0;16;4.0
2271186;50024;71;3;9;1.0
684116;132077;19;6;10;6.0
433701;43511;7;0;17;5.0
3069838;132294;4;1;8;7.0
2222744;41556;7;4;16;3.0
523956;74276;1;0;22;
2659371;46321;50;5;17;12.0
2220865;164055;64;5;20;3.0
4133;89779;30;6;17;7.0
122067;2899;58;3;17;6.0
2792488;20057;1;5;14;
2756049;190447;15;3;9;16.0
1841489;81822;18;2;22;13.0
832339;88135;3;4;9;1.0
844114;195812;30;2;15;14.0
1758176;72318;9;4;15;11.0
427624;63341;8;1;15;13.0
2549085;24611;10;6;11;5.0
370886;130061;8;0;11;6.0
1100737;162525;10;2;11;6.0
2574129;153576;20;5;15;3.0
1246533;125715;80;4;22;4.0
1254231;147698;55;0;15;7.0
2903404;2856;21;3;14;30.0
189494;104127;9;3;13;15.0
723887;174093;16;2;13;29.0
2192317;158644;8;2;15;11.0
1109093;58136;5;1;16;8.0
56323;110552;4;0;11;30.0
439754;6505;31;2;9;4.0
2976685;16234;5;1;23;10.0
855974;101611;9;2;7;30.0
2085738;192216;4;1;7;10.0
1065822;158361;19;0;16;6.0
2545630;37008;1;1;12;
538731;113348;5;5;18;22.0
1498894;58001;16;1;10;7.0
741404;17036;4;0;13;7.0
1951742;46347;13;4;21;6.0
2815544;206148;18;5;16;4.0
266887;76268;18;3;13;8.0
2444516;29566;3;0;8;13.0
3119777;195705;13;0;14;1.0
298117;104735;4;0;9;27.0
1238677;130147;7;3;11;18.0
2954528;183734;25;2;15;2.0
1102507;70565;27;4;14;5.0
976306;168914;6;4;20;4.0
485599;200261;27;2;21;8.0
2427385;45721;5;0;0;22.0
2754414;84035;10;1;8;30.0
1066438;172986;2;0;22;21.0
1525246;106277;6;2;10;11.0
1961763;75750;2;0;13;7.0
395076;61710;24;4;17;14.0
2026296;160359;24;3;6;7.0
628894;149605;94;4;14;3.0
797945;125801;25;6;17;7.0
2952457;204759;6;2;15;30.0
696;17551;16;2;17;3.0
1583682;147709;21;4;12;3.0
2333154;130404;39;1;22;12.0
2887977;128499;5;5;12;7.0
847162;174012;6;3;12;0.0
542492;114619;8;4;3;3.0
3335508;13945;32;6;14;3.0
1053452;63233;3;6;16;23.0
1784681;181034;5;3;14;12.0
2194135;165987;9;0;22;12.0
2254663;98905;4;4;20;15.0
556665;114502;30;5;17;2.0
2030166;496;1;0;17;
1501936;52306;2;4;15;30.0
2705669;158539;6;0;14;22.0
2350486;151885;21;1;23;1.0
1664281;174415;7;4;15;7.0
2068398;25135;8;6;12;7.0
1592922;83439;1;5;10;
3156950;187769;4;5;8;8.0
3097942;149009;16;3;16;2.0
783746;39308;2;2;18;2.0
2911333;145177;2;5;0;16.0
708571;47088;2;0;14;20.0
2637793;12065;7;4;16;7.0
1597491;179638;25;0;18;20.0
91899;117893;1;3;20;
1967338;136778;12;0;14;7.0
